evaluations raw_y
502 -128.0000000000
512 -127.0000000000
516 -110.0000000000
520 -109.0000000000
543 -108.0000000000
547 -90.0000000000
570 -61.0000000000
596 -50.0000000000
635 -32.0000000000
753 -31.0000000000
770 -22.0000000000
817 -3.0000000000
845 5.0000000000
899 6.0000000000
906 7.0000000000
1149 8.0000000000
1319 9.0000000000
100000 -50.0000000000
