evaluations raw_y evaporation_rate
944 -138.0000000000 0.0100000000
954 -118.0000000000 0.0100000000
977 -108.0000000000 0.0100000000
1016 -99.0000000000 0.0100000000
1046 -89.0000000000 0.0100000000
1093 -80.0000000000 0.0100000000
1523 -71.0000000000 0.0100000000
1740 -52.0000000000 0.0100000000
2334 -33.0000000000 0.0100000000
2439 -24.0000000000 0.0100000000
2662 -23.0000000000 0.0100000000
2673 -15.0000000000 0.0100000000
2691 -14.0000000000 0.0100000000
2760 -13.0000000000 0.0100000000
2941 -4.0000000000 0.0100000000
3164 5.0000000000 0.0100000000
3418 6.0000000000 0.0100000000
3740 7.0000000000 0.0100000000
100000 7.0000000000 0.0100000000
evaluations raw_y evaporation_rate
1 -1547.0000000000 0.0100000000
2 -1264.0000000000 0.0100000000
4 -953.0000000000 0.0100000000
40 -903.0000000000 0.0100000000
45 -825.0000000000 0.0100000000
79 -816.0000000000 0.0100000000
80 -728.0000000000 0.0100000000
131 -651.0000000000 0.0100000000
176 -563.0000000000 0.0100000000
223 -495.0000000000 0.0100000000
238 -398.0000000000 0.0100000000
294 -321.0000000000 0.0100000000
334 -292.0000000000 0.0100000000
382 -215.0000000000 0.0100000000
404 -204.0000000000 0.0100000000
496 -156.0000000000 0.0100000000
539 -137.0000000000 0.0100000000
564 -89.0000000000 0.0100000000
692 -70.0000000000 0.0100000000
993 -61.0000000000 0.0100000000
1074 -52.0000000000 0.0100000000
1141 -51.0000000000 0.0100000000
1240 -50.0000000000 0.0100000000
1444 -41.0000000000 0.0100000000
1646 -32.0000000000 0.0100000000
1731 -23.0000000000 0.0100000000
1843 -14.0000000000 0.0100000000
2034 -13.0000000000 0.0100000000
2125 -4.0000000000 0.0100000000
2449 -3.0000000000 0.0100000000
3354 -2.0000000000 0.0100000000
3436 6.0000000000 0.0100000000
3447 7.0000000000 0.0100000000
3632 8.0000000000 0.0100000000
100000 8.0000000000 0.0100000000
evaluations raw_y evaporation_rate
1 -1468.0000000000 0.0100000000
2 -1410.0000000000 0.0100000000
5 -1206.0000000000 0.0100000000
8 -1069.0000000000 0.0100000000
9 -1059.0000000000 0.0100000000
24 -943.0000000000 0.0100000000
41 -904.0000000000 0.0100000000
44 -855.0000000000 0.0100000000
77 -787.0000000000 0.0100000000
109 -777.0000000000 0.0100000000
119 -631.0000000000 0.0100000000
158 -534.0000000000 0.0100000000
207 -466.0000000000 0.0100000000
249 -417.0000000000 0.0100000000
262 -320.0000000000 0.0100000000
376 -262.0000000000 0.0100000000
414 -204.0000000000 0.0100000000
447 -175.0000000000 0.0100000000
463 -108.0000000000 0.0100000000
514 -107.0000000000 0.0100000000
522 -69.0000000000 0.0100000000
572 -40.0000000000 0.0100000000
644 -31.0000000000 0.0100000000
763 -22.0000000000 0.0100000000
863 -13.0000000000 0.0100000000
946 -12.0000000000 0.0100000000
1299 -3.0000000000 0.0100000000
1596 -2.0000000000 0.0100000000
2364 7.0000000000 0.0100000000
3173 8.0000000000 0.0100000000
100000 8.0000000000 0.0100000000
evaluations raw_y evaporation_rate
1 -1332.0000000000 0.0100000000
5 -1264.0000000000 0.0100000000
8 -1186.0000000000 0.0100000000
25 -1118.0000000000 0.0100000000
37 -1079.0000000000 0.0100000000
42 -1059.0000000000 0.0100000000
70 -1050.0000000000 0.0100000000
73 -982.0000000000 0.0100000000
97 -884.0000000000 0.0100000000
131 -865.0000000000 0.0100000000
132 -767.0000000000 0.0100000000
170 -651.0000000000 0.0100000000
214 -622.0000000000 0.0100000000
224 -583.0000000000 0.0100000000
235 -496.0000000000 0.0100000000
238 -495.0000000000 0.0100000000
280 -466.0000000000 0.0100000000
289 -448.0000000000 0.0100000000
319 -369.0000000000 0.0100000000
356 -350.0000000000 0.0100000000
367 -301.0000000000 0.0100000000
373 -243.0000000000 0.0100000000
405 -234.0000000000 0.0100000000
413 -233.0000000000 0.0100000000
432 -186.0000000000 0.0100000000
466 -176.0000000000 0.0100000000
490 -146.0000000000 0.0100000000
525 -117.0000000000 0.0100000000
583 -99.0000000000 0.0100000000
608 -89.0000000000 0.0100000000
686 -80.0000000000 0.0100000000
696 -70.0000000000 0.0100000000
730 -61.0000000000 0.0100000000
1194 -60.0000000000 0.0100000000
1197 -52.0000000000 0.0100000000
1258 -32.0000000000 0.0100000000
1266 -23.0000000000 0.0100000000
1594 -22.0000000000 0.0100000000
1658 -3.0000000000 0.0100000000
2040 -2.0000000000 0.0100000000
2430 7.0000000000 0.0100000000
3179 8.0000000000 0.0100000000
4153 9.0000000000 0.0100000000
100000 9.0000000000 0.0100000000
evaluations raw_y evaporation_rate
1 -1089.0000000000 0.0100000000
8 -1088.0000000000 0.0100000000
17 -1040.0000000000 0.0100000000
21 -1021.0000000000 0.0100000000
39 -991.0000000000 0.0100000000
59 -943.0000000000 0.0100000000
72 -825.0000000000 0.0100000000
90 -729.0000000000 0.0100000000
106 -719.0000000000 0.0100000000
159 -651.0000000000 0.0100000000
173 -535.0000000000 0.0100000000
194 -534.0000000000 0.0100000000
220 -514.0000000000 0.0100000000
246 -398.0000000000 0.0100000000
253 -359.0000000000 0.0100000000
280 -350.0000000000 0.0100000000
304 -310.0000000000 0.0100000000
331 -301.0000000000 0.0100000000
374 -263.0000000000 0.0100000000
389 -253.0000000000 0.0100000000
399 -165.0000000000 0.0100000000
433 -127.0000000000 0.0100000000
479 -108.0000000000 0.0100000000
537 -107.0000000000 0.0100000000
540 -89.0000000000 0.0100000000
545 -88.0000000000 0.0100000000
576 -70.0000000000 0.0100000000
588 -69.0000000000 0.0100000000
597 -61.0000000000 0.0100000000
611 -51.0000000000 0.0100000000
642 -41.0000000000 0.0100000000
747 -32.0000000000 0.0100000000
808 -13.0000000000 0.0100000000
907 -12.0000000000 0.0100000000
1023 -11.0000000000 0.0100000000
1088 -2.0000000000 0.0100000000
1417 -1.0000000000 0.0100000000
1508 8.0000000000 0.0100000000
100000 8.0000000000 0.0100000000
evaluations raw_y evaporation_rate
1 -1439.0000000000 0.0100000000
2 -1400.0000000000 0.0100000000
6 -1205.0000000000 0.0100000000
9 -981.0000000000 0.0100000000
81 -816.0000000000 0.0100000000
126 -757.0000000000 0.0100000000
137 -728.0000000000 0.0100000000
142 -690.0000000000 0.0100000000
157 -680.0000000000 0.0100000000
203 -671.0000000000 0.0100000000
211 -651.0000000000 0.0100000000
213 -650.0000000000 0.0100000000
215 -544.0000000000 0.0100000000
220 -505.0000000000 0.0100000000
264 -456.0000000000 0.0100000000
295 -427.0000000000 0.0100000000
320 -417.0000000000 0.0100000000
328 -388.0000000000 0.0100000000
366 -350.0000000000 0.0100000000
383 -349.0000000000 0.0100000000
384 -272.0000000000 0.0100000000
420 -262.0000000000 0.0100000000
429 -185.0000000000 0.0100000000
484 -175.0000000000 0.0100000000
510 -156.0000000000 0.0100000000
531 -117.0000000000 0.0100000000
584 -98.0000000000 0.0100000000
656 -79.0000000000 0.0100000000
734 -70.0000000000 0.0100000000
751 -60.0000000000 0.0100000000
776 -51.0000000000 0.0100000000
920 -42.0000000000 0.0100000000
1401 -41.0000000000 0.0100000000
1416 -33.0000000000 0.0100000000
1457 -32.0000000000 0.0100000000
2259 -13.0000000000 0.0100000000
2292 -12.0000000000 0.0100000000
2615 -3.0000000000 0.0100000000
2770 6.0000000000 0.0100000000
2926 7.0000000000 0.0100000000
100000 7.0000000000 0.0100000000
