evaluations raw_y
538 2.0341741253
586 2.4154589372
820 2.4582104228
968 2.5227043391
1000 2.6910656620
1067 2.7808676307
1299 2.7870680045
1329 2.8441410694
1367 2.8506271380
2271 3.0084235860
2427 3.0750307503
2561 3.1289111389
2974 3.1367628607
3178 3.3288948069
3327 3.4293552812
3608 3.5161744023
4794 3.5868005739
6271 3.6179450072
7983 3.6284470247
9561 3.9123630673
10324 4.0518638574
10701 4.0650406504
10999 4.2158516020
100000 4.2158516020
evaluations raw_y
1 1.0283833813
20 1.1775788978
57 1.2444001991
76 1.4475969890
107 1.5733165513
160 1.5792798484
191 1.6611295681
265 1.7445917655
301 1.8953752843
323 2.0080321285
375 2.0308692120
453 2.3126734505
531 2.3430178069
565 2.3832221163
621 2.5125628141
1239 2.6910656620
1330 2.8184892897
1658 2.9726516052
1861 3.0084235860
2526 3.0450669915
2533 3.0826140567
2863 3.3557046980
2980 3.7257824143
3426 3.7821482602
3430 3.8639876352
100000 3.8639876352
evaluations raw_y
1 1.0808473843
12 1.1798017933
34 1.2696800406
81 1.3713658804
88 1.5234613041
105 1.5954052329
234 1.7018379850
253 1.7470300489
382 1.8982536067
530 1.9546520719
585 2.0542317173
628 2.0920502092
882 2.0955574183
896 2.3696682464
932 2.4390243902
949 2.5853154085
1105 2.6910656620
1605 2.7808676307
1657 2.9446407538
1852 2.9655990510
1878 3.0012004802
2060 3.3112582781
2358 3.3557046980
2818 3.4199726402
3001 3.4293552812
100000 3.4293552812
evaluations raw_y
1 1.0998680158
21 1.2813941568
27 1.3433637829
33 1.3943112103
60 1.4376078206
134 1.4392630973
156 1.5595757954
180 1.6393442623
247 1.7921146953
294 1.8698578908
303 1.9127773527
383 2.0016012810
519 2.1204410517
534 2.2872827081
538 2.3518344309
549 2.4295432459
628 2.5025025025
828 2.5176233635
886 2.6068821689
1344 2.7262813522
1680 2.8571428571
1843 2.9171528588
1881 2.9377203290
2533 3.2509752926
2655 3.2938076416
2668 3.3377837116
3935 3.4578146611
4286 3.5868005739
